"-50300154", "" , "SOLO LUGGAGE RACK* Add touring capabilities to your solo seat Softail model in less than 60 seconds. This detachable Solo Rack appears to float over the rear fender, and adds practical luggage space without compromising style. The arching support arms conveniently slip over the forward docking points, and the rack is held firmly in place by the seat attachment hardware for easy removal and installation. And when you want to add a two-up seat and ride with a passenger, the Solo Rack is easily interchangeable with HoldFastTM Passenger Sissy Bars or Two-Up Luggage Racks for added versatility.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "50300154", ,
"-50700005", "" , "REACH FORWARD CONTROL KIT* Want to stretch the ridng position of your mid-control equipped model, but not comfortable with the long reach to factory-position forward controls? This complete kit is the perfect alternative. It positions the feet up and forward 10.0 from the mid-control position, but 1.0 closer to the rider than the standard position factory forward controls, placing the rider's boot at a comfortable pivot point for improved support and leverage. Available in chrome or gloss black finish, the kit includes left and right footpeg supports, brake and shift lever assemblies, brake and shift linkages and all required hardware. REACH FORWARD CONTROL CONVERSION KIT* Love the look and riding position you get with forward controls but not comfortable with the long stretch forward? This Forward Control Conversion Kit repositions the Original Equipment footpegs and foot controls up and back by over 1.0, positioning the controls closer to the rider for added comfort and confidence. The reduced reach places the rider's boot at the proper pivot point for improved leverage, while maintaining the foot-forward riding profile. This easy-toinstall Conversion Kit includes heavy-duty steel mounts and shortened brake rod. Kit reuses Original Equipment control supports and brake and shift levers or can be personalized with your choice of custom lever styles.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "50700005", ,
"-50700008", "" , "STANDARD FORWARD CONTROLS CHROME STANDARD FORWARD CONTROLS GLOSS BLACK REACH FORWARD CONTROL KIT* Want to stretch the ridng position of your mid-control equipped model, but not comfortable with the long reach to factory-position forward controls? This complete kit is the perfect alternative. It positions the feet up and forward 10.0 from the mid-control position, but 1.0 closer to the rider than the standard position factory forward controls, placing the rider's boot at a comfortable pivot point for improved support and leverage. Available in chrome or gloss black finish, the kit includes left and right footpeg supports, brake and shift lever assemblies, brake and shift linkages and all required hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "50700008", ,
"-50700020", "" , "STANDARD FORWARD CONTROL KIT* Add the stretched-out look and extended riding position to your Sportster model. The complete kit includes all hardware necessary to convert your Sportster model from mid-controls to forward controls. Available in your choice of finishes, these forward controls add style and long range comfort. (Footpegs and shifter peg not included.) Fits '06-'13 XL models with mid-controls (except XL1200CP and XL1200CA). XL1200L requires separate purchase of footpegs P/N 33134-07CAZ and 33135-07CAZ. STANDARD FORWARD CONTROL KIT CHROME (50700020 SHOWN)", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "50700020", ,
"-52000011", "" , "SUNDOWNER SEAT HERITAGE SOFTAIL CLASSIC STUDS SUNDOWNERTM BLACKLINE & SOFTAIL SLIM The SundownerTM Seat provides the maximum in long-riding comfort. The deep-bucket design puts your body in the proper touring position and the generous padding makes it comfortable for both the rider and passenger as the miles are adding up. The dished shape provides added rider back support and the wide passenger pillion is shaped to minimize pressure points. The smooth vinyl cover features elegant top-stitching to complement most Harley-Davidson saddlebags and luggage.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52000011", ,
"-52000128", "" , "SUN RAY HEATED SEAT '14-LATER MODELS Chase away the chill on long fall and winter rides. This second generation heated seat features dual-zone heated rider and passenger positions with separate high/low/off toggle controls for personal comfort selection. The one-piece seat with integrated heat pad and control system is simple to install and the heating element is switched on/off with the ignition to avoid draining the battery. Smooth styling complements any Touring model. Can be used with optional Rider Backrest Kits. 52000135 Vinyl. $824.95 Fits '14-later Touring and Tri Glide models. '14-'16 models require separate purchase of Electrical Harness Extension P/N 69200722. '17-later models require Electrical Harness Extension P/N 69201599A. Seat width 15.0; passenger pillion width 15.0. The SundownerTM Seat provides the maximum in long-riding comfort. The deep-bucket design puts your body in the proper touring position and the generous padding makes it comfortable for both the rider and passenger as the miles are adding up. The dished shape provides added rider back support and the wide passenger pillion is shaped to minimize pressure points. A. SUNDOWNER SEAT SMOOTH The smooth cover complements any Touring model. Seat accepts rider backrest for additional touring comfort. SUNDOWNER SEAT SMOOTH (52000128 SHOWN)", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52000128", ,
"-52000252", "" , "REACH TWO-UP SEAT '97-'07 MODELS The correct riding position can help a tall rider sit comfortably on the bike and avoid leg cramps and back strain during a long day in the saddle. For riders with a longer inseam, a Tallboy Seat will put you on the road to fatigue-free riding. Designed to move the rider up and back from the stock seating position, a Tallboy Seat can eliminate the knees-high riding position and effectively places the body for a natural arm and leg reach to the controls. Tallboy Seats feature a bucket-shaped design for added support and a wide seating surface to reduce pressure on the tailbone. A. TALLBOY SEAT '14-LATER MODELS This Tallboy Seat moves the rider back 1.5* to provide muchneeded arm and leg room for the long-limbed rider. The seat is sculpted to provide superior support and comfort, with a slight bucket shape to provide room to vary your riding position fore and aft. The seat's level seating surface does not pitch the rider forward, and the overall ride height is similar to stock Electra Glide and Road Glide Ultra seating. Passenger comfort will be maximized with the Tour-Pak Luggage mounted in the rear most position. Tallboy seats can be equipped with an optional rider backrest (except Adjustable Style) for additional touring comfort.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52000252", ,
"-52000295", "" , "SUNDOWNER SOLO SEAT FAT BOY (SHOWN WITH SUNDOWNER PILLION) SUNDOWNERTM TWO-UP SEATS The SundownerTM Seat provides the maximum in long-riding comfort. The deep-bucket design puts your body in the proper touring position and the generous padding makes it comfortable for both the rider and passenger as the miles are adding up. The dished shape provides added rider back support and the wide passenger pillion is shaped to minimize pressure points. D. SUNDOWNER SEAT DELUXE, HERITAGE SOFTAIL, SOFTAIL SLIM & STREET BOB Styled with smooth vinyl covering and generous rider and passenger spaces, this comfortable Sundowner Two-Up Seat is shaped to maximize time in the saddle. But the sweeping center panel stitching and the tapered sides visually shrink the seat to minimize the perceived bulk on a stripped-down Street Bob or Slim model.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52000295", ,
"-52000355", "" , "TALLBOY TWO-UP SEATS The correct riding position can help a tall rider sit comfortably on the bike and avoid leg cramps and back strain during a long day in the saddle. For riders with a longer inseam, a Tallboy Seat moves the rider up and back from the stock seating position to eliminate the knees-high riding position and effectively place the body for a natural arm and leg reach to the controls. Tallboy Seats feature a bucket-shaped design and a wide seating surface to reduce pressure on the rider's tailbone, without looking bulky or overstuffed. And the passenger pillion is shaped and padded to maximize passenger comfort. The rich vinyl seating surface is accented with a round HarleyDavidson medallion. C. TALLBOY TWO-UP SEAT DELUXE, HERITAGE, SOFTAIL SLIM AND STREET BOB Measurements as compared to other seating options: - Stock '18 Deluxe model seat 2.5 rearward, 1.0 higher. - Stock '18 Heritage model seat 2.5 rearward, 1.0 higher. - Stock '18 Slim model seat 1.75 rearward, 1.75 higher. - Stock '18 Street Bob model seat 2.5 rearward, 1.0 higher.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52000355", ,
"-52200003", "" , "UNIVERSAL MOUNT HELMET LOCK 1 To limit grab-and-run theft, just unlock the hinged clasp, hang your helmet by its strap, and relock with the included key. Your helmet is held securely in place. In addition, hanging your helmet reduces the risk of impact damage if the helmet slipped off the seat or the handlebar. Designed to be installed to .875 to 1.25 diameter tubing engine guards, saddlebag guards and frame tubes, the Helmet Lock is secured to the bike with tamper-proof hardware that cannot be easily removed. Note: Do not use lock when vehicle is in motion. Helmet Lock should only be used when motorcycle is parked and locked. Duplicate keys are not available. HARLEY-DAVIDSON HELMET LOCK 1 This carabineer-style universal helmet lock protects your helmet, jacket or bag from casual grab-and go theft. The lock is small enough to fit into your pocket, but big enough to fit around most any handlebar or engine guard (1.5/38mm max). No keys are required. Simply set your own 4-digit code, slip the carabineer through your helmet D-ring, and close the outward-opening lock. The aluminum and zinc alloy carabineer is covered with a tough rubber coating to protect the surrounding finishes.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52200003", ,
"-52300353", "" , "AIR WING LUGGAGE RACK FREEWHEELER MODELS 4-POINT DOCKING HARDWARE KIT The ideal choice for maximum versatility, this complete kit contains the docking hardware necessary to install all H-D DetachablesTM accessory options. Even if you only install a passenger backrest today, this kit allows you to add additional accessories as your touring demands change. Provides docking points to allow installation of H-D Detachables Sissy Bar, Solo Luggage Rack, Two-Up Luggage Rack, Solo Tour-Pak Rack or Two-Up Tour-Pak Rack. REAR DOCKING HARDWARE COVER KIT BLACK", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52300353", ,
"-52400039", "" , "TOURING PASSENGER PILLIONS* Styled to match the stitching and texture of the Original Equipment rider seat, these stylish pillions provide an extra comfortable ride for your passenger on those long journeys. 51898-05A Smooth Styling. $169.95 Fits '05-'07 FLST, and '07-'17 FLSTC, FLSTF, FLSTFB and FLSTFBS and FLSTSC models. Pillion width 14.0. 52915-07 '07-'11 Fat Boy Styling. $189.95 Fits '05-'07 FLST, and '07-'17 FLSTC, FLSTF, FLSTFB and FLSTFBS and FLSTSC models. Pillion width 14.0. 52930-05 Softail Deluxe Styling. $189.95 Fits '05-'17 FLSTN models with Original Equipment Solo Seat. Pillion width 12.0. 51763-07 Heritage Softail Classic Styling. $189.95 Fits '05-'07 FLST, and '07-'17 FLSTC, FLSTF, FLSTFB and FLSTFBS and FLSTSC models. Pillion width 14.0. 52912-00 Heritage Softail Classic Styling. $189.95 Fits '84-'06 Softail models (except '05 FLSTFI 15th Anniversary models, FLSTN, FLSTS, FLSTSC or FXSTD). Pillion width 14.0. B. PASSENGER PILLION SOFTAIL SLIM STYLING* Bring a passenger along for the ride. This easy-to-install detachable Passenger Pillion features a tuck and roll cover styled to match the Original Equipment Softail Slim solo seat. Kit includes mounting hardware and grab strap.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52400039", ,
"-52400168", "" , "Ride sun-up to sun-down in comfort and style. The SundownerTM Solo Seat's shape and foam density were developed and refined during hundreds of hours of test rides and ergonomic evaluations. The unique seat features a deep bucket design that cradles the tailbone and provides back support for the rider. The narrow nose of the seat was sculpted to bring the legs closer together, and to look great where it meets the tail of the fuel tank. The seats are constructed with premium vinyl surfaces for comfort and durability. A. SUNDOWNER SOLO SEAT DELUXE, HERITAGE SOFTAIL, SOFTAIL SLIM AND STREET BOB Styled with rounded curves and stitched center panels, this wide Sundowner Solo Seat complements the styling of classic Softail models. Matching Passenger Pillion P/N 52400168 is available for Softail Deluxe and Heritage models. SUNDOWNER PASSENGER PILLION DELUXE & HERITAGE SOFTAIL* Turn your Sundowner Solo Seat equipped ride into the ultimate two-up touring machine. Styled to match the Sundowner Solo Seat P/N 52000291, this seat will keep your passenger happy for hours in the saddle.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52400168", ,
"-52400171", "" , "PASSENGER PILLION SOFTAIL SLIM STYLING", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "52400171", ,
"-53000221", "" , "H-D DETACHABLES SOLO TOUR-PAK MOUNTING RACK '09-'13 MODELS H-D DETACHABLESTM TWO-UP TOUR-PAK MOUNTING RACK* Change your riding style in less than 60 seconds. The ultimate in touring flexibility, this Tour-Pak Rack makes the convenience and protection of a Razor-Pak, Chopped, King or Leather Tour-Pak Luggage System a simple on-and-off proposition. Simple turn latches mount the rack to the bike's docking points and allow you to replace the Tour-Pak luggage with a detachable sissy bar upright for around-town cruising. The mounting rack positions a Tour-Pak behind the passenger pillion and allows the passenger to use the luggage as a supporting backrest. Adjustable over a .75 range, the TourPak can be located for maximum passenger room and comfort. Tour-Pak, Passenger Backrest Pad and Docking Hardware Kit sold separately. Fits '14-later FLHR, FLHRC, FLHRXS, FLHRSE, FLHX, FLHXS, FLHXSE, FLTRX and FLTRXS models. Requires separate purchase of Docking Hardware Kit. Street Glide and Road Glide models require Hidden AM/FM/WB Antenna P/N 76000513 or Antenna Relocation Kit P/N 76000582. Does not work with Boom!TM Audio Stage II Tour-Pak Speaker Kit P/N 76000526A. H-D DETACHABLES TWO-UP TOUR-PAK MOUNTING RACK CHROME", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "53000221", ,
"-53000242", "" , "AIR WING RACK LED LIGHT KIT RED LENS STEALTH TOUR-PAK LUGGAGE RACK* Style and practicality in one. This classic six-bar Tour-Pak luggage rack flows with the long and lean lines of today's custom rides. The cantilevered aerodynamic rails appear to float above the center spar, imparting a lighter-than-air profile. Hidden hardware adds to the clean design. The Stealth Rack mounts in the same position as the Original Equipment Ultra Limited rack or the accessory Premium and Air Wing Tour-Pak luggage racks, so no additional drilling is required on those models. Use Bungee Cord Soft-Hook Extensions P/N 52300140 to keep your luggage firmly in place.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "53000242", ,
"-53000291", "" , "KING TOUR-PAK BACKREST PAD '06-'10 STREET GLIDE STYLING H-D DETACHABLESTM TOUR-PAK MOUNTING RACKS Fully loaded, stripped down or anywhere in between, you can tailor your Harley-Davidson Touring motorcycle to meet the demands of the highway. With H-D DetachablesTM docking hardware, you can transform your ride in the blink of an eye. Switch from a comfortable passenger backrest to load-hauling Tour-Pak luggage in seconds. You can easily remove the Tour-Pak luggage for easy maneuverability around town and reinstall it for an epic ride across the country. It's your choice and Harley-Davidson provides the flexibility to do it your way. A. H-D DETACHABLES SOLO TOUR-PAK MOUNTING RACK* The Solo Tour-Pak Rack moves a Razor-Pak, Chopped or King Tour-Pak luggage forward to a comfortable back-supporting position. The rack is designed to position the Tour-Pak luggage for solo riding and is adjustable over a .75 range. Simply remove the Tour-Pak luggage from the convenient H-D DetachablesTM docking hardware, add a passenger pillion and the bike is ready for two-up riding. Tour-Pak, Backrest Pad and Docking Hardware sold separately. 53000225 Chrome. $209.95 Fits '14-later Touring models equipped with a solo seat. All models require separate purchase of Docking Hardware Kit and Boom!TM Audio Hidden AM/FM/WB Antenna P/N 76000513. Vehicles with stock tour-pak require purchase of Tour-Pak Luggage Conversion Kit P/N 53000291A. Chopped Tour-Pak luggage requires separate purchase of Tour-Pak Spacer Kit P/N 53000461. Not for use with Three-Pocket Fairing Pouch P/N 93300054B if used with Docking Kit P/N 52300131. Does not work with Boom! Audio Stage II Tour-Pak Speaker Kit P/N 76000526A. 53260-09B Chrome. $209.95 Fits '09-'13 FLHR, FLHRC, FLHT, FLHX, FLHXSE, FLTR, FLTRX and FLTRXSE, '13 FLHRSE and '09 FLTRSE models. Requires separate purchase of 2-Point or 4-Point Docking Hardware Kit. FLHX and FLTR models require separate purchase of Tour-Pak Antenna Relocation Kit P/N 76556-09. '13 FLHRSE, '10-'12 FLHXSE, '09 FLTRSE and '12-'13 FLTRXSE models require separate purchase of Hidden Antenna Kit P/N 76000266. H-D DETACHABLESTM TOUR-PAK LUGGAGE CONVERSION KIT 1,2 '14-LATER Transform your Electra Glide model for around-town cruising. This kit includes everything needed to convert the rigidmount Tour-Pak luggage to an easy on-and-off detachable version. Complete kit includes Docking Hardware Kit, H-D DetachablesTM Two-Up Tour-Pak Mounting Rack, AM/FM Antenna Relocation Kit, License Plate Relocation Kit and Red Lens Electra GloTM LED Saddlebag Run/Turn/Tail Lamp Kit. 76000308 $69.95 Fits '14-later FLHTCU, FLHTCUL, FLHTK, FLHTKL, FLHTKSE, FLTRU and FLTRUSE models equipped with Detachable TourPak Conversion Kit P/N 53000291A. Will enable the installation of a CB antenna on the right side of a fender. Kit includes CB antenna and mounting brackets. Relocates your CB antenna to the rear fender to accommodate use with a H-D DetachablesTM Two-Up Tour-Pak Luggage Mounting Rack. Kit includes mounting bracket, all mounting hardware and wiring harness. 76000308 $69.95 Fits '14-later FLHTCU, FLHTCUL, FLHTK, FLHTKL, FLHTKSE, FLTRU and FLTRUSE models equipped with H-D Detachables Tour-Pak Conversion Kit P/N 53000291A.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "53000291", ,
"-54000041", "" , "PREMIUM RIDE CARTRIDGE FORK KIT PROFILE LOW FRONT SUSPENSION FL SOFTAIL REAR LOWERING KIT* Provides low cost alternative to buying complete shocks. This kit is for the rider that simply wants to lower their bike inexpensively and have some ride height adjustability. Kit will lower seat height up to 1.0. PROFILE LOW REAR SUSPENSION* This suspension lowers the seat height approximately .75 while preserving ride quality. Spring and damping rates are tailored for Softail models to ensure a controlled ride. Shocks feature multi-staged damping to ensure optimal performance under varying conditions. Compatible with Profile Low Front Suspension. 54651-05 Chrome. $409.95 Fits '00-'17 FLSTC, FLSTB, FLSTF, FLSTS, FXST, FXSTB, FXSTC and FXSTS models. Also fits '10-'17 Fat Boy Special model in UK, Europe, Brazil and select international markets that are factory-equipped with standard-height rear suspension. E. COMFORT FLEX REAR SHOCKS* For the rider willing to exchange the low-profile, slammed look for improved ride comfort. Standard-length shocks raise the seat height of a factory-lowered bike approximately 1.0 and deliver an improved ride through a longer stroke. Spring rates and damping are tailored to ensure a controlled ride and optimal performance under varying conditions. 54000041 $304.95 Fits '05-'17 FLS, FLSS, FLSTFB, FLSTFBS, FLSTN, FLSTNSE, '05-'06 FLSTFSE, '08-'11 FLSTSB, '10-'12 FLSTSE, '07-'09 FXSTSSE, '03 FXSTDSE, '04 FXSTDSE and '07 FXSTD. Stock on '00-'17 FL and FX models equipped with standard height rear shocks. Cannot be used on models equipped with Profile Low Front Suspension Kits.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "54000041", ,
"-54000125", "" , "SCREAMIN' EAGLE FULLY ADJUSTABLE FRONT FORK KIT* Experience the ultimate in handling and ride quality with these Screamin' Eagle front forks. The forks are completely adjustable to match your individual riding style. Set the sag with the adjustable preload then fine tune the response with adjustable compression and rebound damping. These forks not only perform great, they add a performance look with the exposed anodized adjusters. When paired with the Screamin Eagle adjustable rear shocks, you will experience the best handling Sportster available. SCREAMIN' EAGLE FULLY ADJUSTABLE FRONT FORK KIT NOTE: When installing H-D Braided Two-Piece Modular Brake Lines, use the appropriate upper brake line for your handlebar, and the following lower brake lines: Non-ABS DiamondbackTM. 41800412 Non-ABS Diamond Black. 41800413 ABS Diamondback. 41800416A ABS Diamond Black. 41800417A SCREAMIN' EAGLE FULLY ADJUSTABLE PIGGYBACK SHOCKS* Experience the ultimate in handling and ride quality with these Screamin' Eagle piggyback shocks. The shocks are completely adjustable to match your individual riding style. Set the sag with the adjustable preload then fine tune the response with adjustable compression and rebound damping. These shocks not only perform great, they add a performance look with the piggyback canister, exposed anodized adjusters and Screamin' Eagle medallion. When paired with the Screamin' Eagle adjustable front forks, you will experience the best handling Sportster available.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "54000125", ,
"-54000134", "" , "PROFILE LOW FRONT SUSPENSION* Designed by Harley-Davidson and Showa, this kit reduces the front fork length by over 1.0. This Profile Low front suspension utilizes dual bending valve technology to preserve original ride quality. Springs are wound to allow a compliant, yet controlled ride. A perfect addition during the installation of chrome or gloss black lower fork sliders, the kit includes two fork springs, two damper tubes, seals and hardware. PROFILE LOW REAR SUSPENSION* This suspension lowers the seat height approximately .75 while preserving ride quality. Spring and damping rates are tailored to ensure a controlled ride. Shock features multistaged damping to ensure optimal performance under varying conditions. The pre-load adjuster allows easy access for setting proper sag according to rider's weight for optimal comfort. Kit includes one rear shock absorber. PROFILE LOW FRONT SUSPENSION", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "54000134", ,
"-55800198", "" , "See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800430 or 55800431. CHIZELED HANDLEBAR* Achieve ultimate cutting edge style. The Chizeled Bar features the edgy profile of the classic Z bar and combines the handsup feel of a mini-ape with the narrow width of a drag bar. The result? A classic chopper attitude. The 1.0 bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends and the bar features removable Bar & Shield plugs to simplify internal wiring. CHIZELED LO HANDLEBAR See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800198 or 55800103. CHIZELED HANDLEBAR* Achieve ultimate cutting edge style. The Chizeled Bar features the edgy profile of the classic Z bar and combines the handsup feel of a mini-ape with the narrow width of a drag bar. The result? A classic chopper attitude. The 1.0 bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends and the bar features removable Bar & Shield plugs to simplify internal wiring. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800198 or 55800103.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800198", ,
"-55800224", "" , "REACH HANDLEBAR* This handlebar is designed to bring the controls 2 inches closer to the rider for increased comfort. The position is helpful for shorter riders, but also places almost any size rider in an upright, relaxed riding profile. Available in satin-black finish to complement your bike's overall design sense. DRAG HANDLEBAR* Nothing says minimalist like a classically simple drag bar. Shaped to give the StreetTM model an aggressive riding profile, this 7/8 diameter flat Drag Bar features just 1.6 of pull back to provide an excellent combination of forward positioning and wrist control. C. REACH HANDLEBAR", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800224", ,
"-55800289", "" , "16 FAT APE HANDLEBAR KIT WITH RISER CHROME Fits '14-later FLHR and FLHRC models equipped with handlebars P/N 56942-10B, 55857-10B, 56832-04C and 55859-10B. Does not fit FLHRSE models.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800289", ,
"-55800298", "" , "BATWING CHIZELED HANDLEBAR* Bring cutting edge style to your custom bagger. The Batwing Chizeled Bar combines the rise of a 12 mini-ape with the edgy profile of the classic Z bar and the wrist position of a drag bar. The result? An aggressive hands-in-the-air riding posture. The fat 1.25 bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends to simplify internal wiring. The bar slims down to 1.0 at the base to fit with Original Equipment handlebar clamps. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800298 or 55800299.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800298", ,
"-55800421", "" , "CHIZELED HANDLEBAR (STREET BOB SHOWN) FAT CHIZELED HANDLEBAR* Achieve ultimate cutting edge style. The Chizeled Bar features the edgy profile of the classic Z bar and combines the handsup feel of a mini-ape with the narrow width of a drag bar. The result? A classic chopper attitude, and a comfortable hand and wrist position for tall riders. When installed with the stock riser, this 12 handlebar has the look and feel of a 14 version. The bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends and the bar features removable Bar & Shield plugs to simplify internal wiring. The fat 1.25 bar necks down to fit stock 1.0 vehicle handlebar clamps. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800421 or 55800422.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800421", ,
"-55800430", "" , "See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800345. CHIZELED LO HANDLEBAR* With a low-profile 4.0 rise and a narrow lane-splitting 27 width, this compact Z-bar bar will give your bike a classic West Coast look. The 1.0 Chizeled Bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends and the bar features removable Bar & Shield plugs to simplify internal wiring. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800430 or 55800431.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800430", ,
"-55800439", "" , "See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800568 or 55800569. ROAD GLIDE CHIZELED HANDLEBAR* Bring cutting edge style to your custom bagger. The Road Glide Chizeled Bar combines the rise of a 14 mini-ape with the edgy profile of the classic Z bar and the wrist position of a drag bar. The result? An aggressive hands-in-the-air riding posture. The fat 1.25 bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends and the bar features removable Bar & Shield plugs to simplify internal wiring. ROAD GLIDE CHIZELED LO HANDLEBAR GLOSS BLACK See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800439 or 55800440.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800439", ,
"-55800548", "" , "ROAD GLIDE TALLBOY HANDLEBAR* This 1.25 diameter bar features an optimized ergonomic design for taller and long-limbed riders. The bar is 2 taller than the Original Equipment handlebar, and is sized to accept internal wiring for a clean look. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800550A or 55800551A. ROAD GLIDE FAT APE HANDLEBAR* Hang'em high. Across town or cross country, this classicshaped Fat Ape Handlebar adds a touch of old school style to your modern urban bagger. Designed for Road Glide models, this beefy 1.25 bar features 15 of rise and a shape that provides a cool yet comfortable riding profile. Available in your choice of finish, this fat bar accepts internal wiring for a showquality look that's built for the open road. ROAD GLIDE TALLBOY HANDLEBAR See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800548A or 55800549A.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800548", ,
"-55800550", "" , "ROAD GLIDE TALLBOY HANDLEBAR* This 1.25 diameter bar features an optimized ergonomic design for taller and long-limbed riders. The bar is 2 taller than the Original Equipment handlebar, and is sized to accept internal wiring for a clean look. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800550A or 55800551A.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800550", ,
"-55800563", "" , "EXTREME REACH HANDLEBAR* Extensively tested with a panel of riders between 5'-0 to 5'-5 tall, this Extreme Reach Handlebar and recommended riser combination was proven to be the most ergonomically pleasing handlebar for many Dyna and Softail models. Shaped to provide the ideal balance of pull back and width, this handlebar produces an overall pull back of 11.0 and a tip-to-tip width of 30.0 when combined with Curved Riser Kit P/N 56266-09 (sold separately). Your hands fall naturally in place and the narrow width reduces your stretch while making low-speed turns and parking lot maneuvers. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800563.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800563", ,
"-55800568", "" , "ROAD GLIDE CHIZELED LO HANDLEBAR* With a low 9.0 rise and a flat drag-bar hand position, this compact Z bar will place the rider into an aggressive, tuckedin riding posture. Many Road Glide motorcycle riders feel this is our most comfortable handlebar, with optimal wrist position and elbow bend. The 1.25 Chizeled Bar replaces mitered and welded corners with cast seamless 90 bends for added strength and style. The cast elbows eliminate sharp internal bends and the bar features removable Bar & Shield plugs to simplify internal wiring. Bars are available in brilliant chrome or gloss black finishes to match your bike's custom direction. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800568 or 55800569.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800568", ,
"-55800580", "" , "SPORTSTER REACH HANDLEBAR* This chrome handlebar is designed to bring the controls closer to the rider for increased comfort. Especially helpful for shorter riders or for riders that prefer a close-to-the-bar riding position. 56021-04B Chrome. $99.95 Fits '04-'10 XL883C and '04-later XL1200C models. Installation requires separate purchase of additional components. See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 56021-04B. SPORTSTER TALLBOY HANDLEBAR* Ergonomically designed and tested by a panel of riders from 5'11 to 6'4, this 1.0 Tallboy handlebar enables long-armed riders to more comfortably fit and maneuver a compact Sportster model. Shaped to provide the ideal balance of rise and width, this bar places the hands in a neutral position and stretches the arms to reduce the bend at the elbow. SPORTSTER REACH HANDLEBAR See your Dealer for cables, lines and additional installation components required, or visit www.H-D.com/store and search part number 55800580 or 55800587.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "55800580", ,
