"-25282-11", "" , "SCREAMIN' EAGLE Twin Cam Stage II Upgrade A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE 2 WITH HIGH-VOLUME OIL PUMP A great upgrade for any performance motor. The Billet Cam Support Plate is manufactured from billet aluminum with pressed-in bronze bushings and is pre-assembled with the crankshaft bushing and oil pressure relief valve. Aluminum is specified at 6061 billet plate, heat-treated to T6 specifications with a surface-hardened anodized finish to provide superior strength, rigidity and durability. CNC-precision machining ensures precise dimensions and constant material thickness across the plate, enabling perfect alignment of cams and chains. Cam bushings are made from 660 bronze materials to provide enhanced wear resistance and to stand up to increased loads from the high lift cams common in large displacement motors. The improved Screamin' Eagle highflow oil pump provides higher pressure when the oil is hot to keep pressure drops to a minimum and increases the oil supply by 16% and the scavenging by 29% over the '06-'17 Original Equipment oil pump.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25282-11", ,,,,,"365.46","429.95"
"a.-screamin'-eagle-billet-cam-support-plate-2-with-high-volume-oil-pump-a-great-upgrade-for-any-performance-motor.-25284-11", "A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE 2 WITH HIGH-VOLUME OIL PUMP A great upgrade for any performance motor. " , "A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE 2 WITH HIGH-VOLUME OIL PUMP A great upgrade for any performance motor. The Billet Cam Support Plate is manufactured from billet aluminum with pressed-in bronze bushings and is pre-assembled with the crankshaft bushing and oil pressure relief valve. Aluminum is specified at 6061 billet plate, heat-treated to T6 specifications with a surface-hardened anodized finish to provide superior strength, rigidity and durability. CNC-precision machining ensures precise dimensions and constant material thickness across the plate, enabling perfect alignment of cams and chains. Cam bushings are made from 660 bronze materials to provide enhanced wear resistance and to stand up to increased loads from the high lift cams common in large displacement motors. The improved Screamin' Eagle highflow oil pump provides higher pressure when the oil is hot to keep pressure drops to a minimum and increases the oil supply by 16% and the scavenging by 29% over the '06-'17 Original Equipment oil pump. A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE WITH HIGH-VOLUME OIL PUMP B. SCREAMIN' EAGLE HYDRAULIC 2 CAM CHAIN TENSIONER AND HIGH-FLOW OIL PUMP UPGRADE KIT This kit updates the cam chain tensioner of your Twin Cam 88 engine to the latest design, as featured on the Twin Cam 96TM engine. The billet cam support plate has been designed to allow the installation of the Twin Cam 96 hydraulic cam chain tensioner to Twin Cam 88-equipped models. These Hydraulic Cam Chain Tensioners will significantly outlast the spring loaded tensioners and are an ideal addition to an engine modified for improved performance. In addition, '02-'06 models utilize a Twin Cam 96 single row front roller chain and sprocket (included in kit). '99-'01 models use Original Equipment front silent chain and sprocket to retain the cam position sensor function. The kit includes an improved Screamin' Eagle HighFlow Oil Pump that provides increased oil pressure at highoperating temperatures. This kit increases the oil supply by 23% and scavenging by 50% when compared to the '99-'05 Original Equipment oil pump and reduces operating temperature of bearings to improve bearing life.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25284-11", ,,,,,"424.96","499.95"
"a.-screamin'-eagle-billet-cam-support-plate-2-with-high-volume-oil-pump-a-great-upgrade-for-any-performance-motor.-25285-08", "A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE 2 WITH HIGH-VOLUME OIL PUMP A great upgrade for any performance motor. " , "A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE 2 WITH HIGH-VOLUME OIL PUMP A great upgrade for any performance motor. The Billet Cam Support Plate is manufactured from billet aluminum with pressed-in bronze bushings and is pre-assembled with the crankshaft bushing and oil pressure relief valve. Aluminum is specified at 6061 billet plate, heat-treated to T6 specifications with a surface-hardened anodized finish to provide superior strength, rigidity and durability. CNC-precision machining ensures precise dimensions and constant material thickness across the plate, enabling perfect alignment of cams and chains. Cam bushings are made from 660 bronze materials to provide enhanced wear resistance and to stand up to increased loads from the high lift cams common in large displacement motors. The improved Screamin' Eagle highflow oil pump provides higher pressure when the oil is hot to keep pressure drops to a minimum and increases the oil supply by 16% and the scavenging by 29% over the '06-'17 Original Equipment oil pump. A. SCREAMIN' EAGLE BILLET CAM SUPPORT PLATE WITH HIGH-VOLUME OIL PUMP B. SCREAMIN' EAGLE HYDRAULIC 2 CAM CHAIN TENSIONER AND HIGH-FLOW OIL PUMP UPGRADE KIT This kit updates the cam chain tensioner of your Twin Cam 88 engine to the latest design, as featured on the Twin Cam 96TM engine. The billet cam support plate has been designed to allow the installation of the Twin Cam 96 hydraulic cam chain tensioner to Twin Cam 88-equipped models. These Hydraulic Cam Chain Tensioners will significantly outlast the spring loaded tensioners and are an ideal addition to an engine modified for improved performance. In addition, '02-'06 models utilize a Twin Cam 96 single row front roller chain and sprocket (included in kit). '99-'01 models use Original Equipment front silent chain and sprocket to retain the cam position sensor function. The kit includes an improved Screamin' Eagle HighFlow Oil Pump that provides increased oil pressure at highoperating temperatures. This kit increases the oil supply by 23% and scavenging by 50% when compared to the '99-'05 Original Equipment oil pump and reduces operating temperature of bearings to improve bearing life.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25285-08", ,,,,,"424.96","499.95"
"go-light-25307-06", "GO LIGHT " , "These Screamin' Eagle products are 50-state street compliant for sale and use on all vehicles, including those that are pollution-controlled. Complies with the requirements of 40 CFR Part 86, subparts E and F. Street legal and/or street compliant statements refer to product meeting 50-State emissions and noise standards in the United States. A. RAIL COLLECTION ENGINE COVERS Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Engine & Transmission Trim B. WRINKLE BLACK ENGINE COVERS These black powder-coated engine covers are the perfect start in converting your powertrain to a striking wrinkle black look. Manufactured from Original Equipment components, these covers are masked and painted on the factory production paint line to ensure a matching wrinkle black or texture black finish and a perfect fit. Complete the blacked-out look with matching primary covers, rocker housings, rocker covers, cam covers and transmission covers (sold separately).", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25307-06", ,,,,,"314.46","369.95"
"f.-screamin'-eagle-variable-pressure-clutch-25331-10", "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH" , "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH Street legal and/or street compliant statements refer to product meeting 50-State emissions and noise standards in the United States. Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. SCREAMIN' EAGLE A. DARK CUSTOM LOGO COLLECTION Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Derby, Timer & Air Cleaner Covers B. NUMBER ONE SKULL COLLECTION The sinister Harley-Davidson #1 Skull logo dresses for a night on the town. This complete die-cast aluminum collection has been polished and chrome-plated to a brilliant shine, then finished with a contrasting black-filled Dark Custom Skull logo. The black-filled race track stripe and recessed hardware pockets provide added depth and dimension. Includes chromeplated mounting hardware. 1. 25700435 Derby Cover Billet. $139.95 Fits '16-later Touring and Trike, and '15-later FLHTCUL and FLHTKL models. Also fits '07-later Touring and Trike models equipped with Narrow-Profile Outer Primary Cover P/N 25700385 or 25700438. 1. 25331-10 Derby Cover. $74.95 Fits '99-'00 Evolution 1340, '99-'17 Dyna, '99-later Softail and '99-'15 Touring and Trike models (except FLHTCUL, FLHTKL or '07-'15 Touring or Trike models with NarrowProfile Outer Primary Cover P/N 25700385 or 25700438). Installation on '06-'17 Dyna, '07-later Softail, '07-'15 Touring and Trike models require separate purchase of Gasket P/N 25416-99C. 2. 25333-10 Derby Cover. $74.95 Fits '04-later XL models. 3. 25600065 Timer Cover. $28.95 Fits '17-later Milwaukee-Eight engine-equipped models. 4. 32519-10 Timer Cover. $28.95 Fits '99-'17 Twin Cam-equipped models. 5. 32520-10 Timer Cover. $28.95 Fits '04-later XL, XR and earlier models with horizontal holes on timer cover. 6. 61300657 Air Cleaner Trim. $54.95 Fits '17-later Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVOTM models. 7. 27956-10 Air Cleaner Trim. $49.95 Fits Evolution 1340 models, '99-'08 Dyna, '00-'15 Softail (except FLS, FLSS, FLSTSB and FXS) and '99-'13 Touring and Trike models with Original Equipment air cleaner cover. Also fits models equipped with Screamin' Eagle Round High-Flow Air Cleaner Kits with separate purchase of Rain Sock Kit P/N 28728-10 or Air Cleaner Trim Installation Kit P/N 12400158. 8. 61300218 Air Cleaner Trim. $49.95 Fits '16-'17 Softail (except FLSTFBS and FXSE) and '14-'16 Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVO models. 9. 60826-11 Transmission Trim. $25.95 Fits '11-'16 models equipped with 103CI Twin Cam engine option.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25331-10", ,,,,,"246.46","289.95"
"sportster-25333-10", "SPORTSTER" , "SPORTSTER B. RAIL COLLECTION Tough broad shouldered attitude with an edge that's what you get when you finish your ride with the Rail Collection. We start with factory engineered components to ensure perfect fit and function. Then we apply a rich durable gloss black finish to draw attention to the heart of the bike, and then add machined longitudinal strakes to provide visual length to the powertrain. The resulting look is masculine and aggressive and it mixes well with either caf or urban assault styles. Start with a couple of components, or go all the way. 1. 25700541 Derby Cover. $149.95 Fits '04-later XL models. Includes chrome mounting hardware. 2. 25600060 Timer Cover. $69.95 Fits '04-later XL models. Includes chrome mounting hardware. Engine & Transmission Trim A. NUMBER ONE SKULL COLLECTION The sinister Harley-Davidson #1 Skull logo dresses for a night on the town. This complete die-cast aluminum collection has been polished and chrome-plated to a brilliant shine, then finished with a contrasting black-filled Dark Custom Skull logo. The black-filled race track stripe and recessed hardware pockets provide added depth and dimension. Includes chromeplated mounting hardware. 1. 25333-10 Derby Cover. $74.95 Fits '04-later XL models. 2. 32520-10 Timer Cover. $28.95 Fits '04-later XL, XR and earlier models with horizontal holes on timer cover. 3. 27956-10 Air Cleaner Trim. $49.95 Fits Evolution 1340 models, '99-'08 Dyna, '00-'15 Softail (except FLS, FLSS, FLSTSB and FXS) and '99-'13 Touring and Trike models with Original Equipment air cleaner cover. Also fits models equipped with Screamin' Eagle Round High-Flow Air Cleaner Kits with separate purchase of Rain Sock Kit P/N 28728-10 or Air Cleaner Trim Installation Kit P/N 12400158. B. AIRFLOW COLLECTION Shaped to cheat the wind. The polished and mirror-chromed Airflow Collection features a raised bridge with 3 laminar grooves that float over the recessed panels. The layered surfaces capture light and shadows, and frame the subtle black-filled Harley-Davidson signature. This complete collection sets the stage for your one-of-a-kind custom ride. Includes chrome-plated mounting hardware. 1. 25700506 Derby Cover. $79.95 Fits '04-later XL models. 2. 25600047 Timer Cover. $29.95 Fits '04-later XL models. 3. 61400323 Air Cleaner Trim. $59.95 Fits Evolution 1340 models, '99-'08 Dyna. '00-'15 Softail (except FLS, FLSS, FLSTSB and FXS) and '99-'13 Touring and Trike models equipped with oval-shaped Original Equipment air cleaner cover. Also fits models equipped with Screamin' Eagle Round High-Flow Air Cleaner Kits with separate purchase of Rain Sock Kit P/N 28728-10 or Air Cleaner Trim Installation Kit P/N 12400158. C. HARLEY-DAVIDSON MOTOR CO. COLLECTION This collection personifies Harley style. It had better, because we put our name on it The Harley-Davidson Motor Co. Collection. 1. 25130-04A Derby Cover. $49.95 Fits '04-later XL and XR models. Includes chrome-plated stainless steel mounting hardware. 2. 32668-98A Timer Cover. $25.95 Fits '04-later XL, XR and earlier models with horizontal holes on timer cover. Includes chrome-plated stainless steel mounting hardware. B. AIRFLOW COLLECTION A. DARK CUSTOM LOGO COLLECTION Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Derby, Timer & Air Cleaner Covers B. NUMBER ONE SKULL COLLECTION The sinister Harley-Davidson #1 Skull logo dresses for a night on the town. This complete die-cast aluminum collection has been polished and chrome-plated to a brilliant shine, then finished with a contrasting black-filled Dark Custom Skull logo. The black-filled race track stripe and recessed hardware pockets provide added depth and dimension. Includes chromeplated mounting hardware. 1. 25700435 Derby Cover Billet. $139.95 Fits '16-later Touring and Trike, and '15-later FLHTCUL and FLHTKL models. Also fits '07-later Touring and Trike models equipped with Narrow-Profile Outer Primary Cover P/N 25700385 or 25700438. 1. 25331-10 Derby Cover. $74.95 Fits '99-'00 Evolution 1340, '99-'17 Dyna, '99-later Softail and '99-'15 Touring and Trike models (except FLHTCUL, FLHTKL or '07-'15 Touring or Trike models with NarrowProfile Outer Primary Cover P/N 25700385 or 25700438). Installation on '06-'17 Dyna, '07-later Softail, '07-'15 Touring and Trike models require separate purchase of Gasket P/N 25416-99C. 2. 25333-10 Derby Cover. $74.95 Fits '04-later XL models. 3. 25600065 Timer Cover. $28.95 Fits '17-later Milwaukee-Eight engine-equipped models. 4. 32519-10 Timer Cover. $28.95 Fits '99-'17 Twin Cam-equipped models. 5. 32520-10 Timer Cover. $28.95 Fits '04-later XL, XR and earlier models with horizontal holes on timer cover. 6. 61300657 Air Cleaner Trim. $54.95 Fits '17-later Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVOTM models. 7. 27956-10 Air Cleaner Trim. $49.95 Fits Evolution 1340 models, '99-'08 Dyna, '00-'15 Softail (except FLS, FLSS, FLSTSB and FXS) and '99-'13 Touring and Trike models with Original Equipment air cleaner cover. Also fits models equipped with Screamin' Eagle Round High-Flow Air Cleaner Kits with separate purchase of Rain Sock Kit P/N 28728-10 or Air Cleaner Trim Installation Kit P/N 12400158. 8. 61300218 Air Cleaner Trim. $49.95 Fits '16-'17 Softail (except FLSTFBS and FXSE) and '14-'16 Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVO models. 9. 60826-11 Transmission Trim. $25.95 Fits '11-'16 models equipped with 103CI Twin Cam engine option.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25333-10", ,,,,,"63.71","74.95"
"a.-willie-g-skull-collection-25338-99", "A. WILLIE G SKULL COLLECTION" , "A. WILLIE G SKULL COLLECTION Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Derby, Timer & Air Cleaner Covers B. HARLEY-DAVIDSON MOTOR CO. COLLECTION This collection personifies Harley style. It had better, because we put our name on it The Harley-Davidson Motor Co. Collection. 1. 25700476 Derby Cover. $54.95 Fits '16-later Touring and Trike, and '15-later FLHTCUL and FLHTKL models. Also fits '07-later Touring and Trike models equipped with Narrow-Profile Outer Primary Cover P/N 25700385 or 25700438. 1. 25338-99A Derby Cover. $49.95 Fits '99-'00 Evolution 1340, '99-'17 Dyna, '99-later Softail and '99-'15 Touring and Trike models (except FLHTCUL, FLHTKL or '07-'15 Touring or Trike models with NarrowProfile Outer Primary Cover P/N 25700385 or 25700438). Installation on '06-'17 Dyna, '07-later Softail, '07-'15 Touring and Trike models require separate purchase of Gasket P/N 25416-99C. 2. 25130-04A Derby Cover. $49.95 Fits '04-later XL and XR models. Includes chrome-plated stainless steel mounting hardware. 3. 25600068 Timer Cover. $28.95 Fits '17-later Milwaukee-Eight engine-equipped models. 4. 32047-99A Timer Cover. $28.95 Fits '99-'17 Twin Cam-equipped models. Includes chromeplated stainless steel mounting hardware. 5. 32668-98A Timer Cover. $25.95 Fits '04-later XL, XR and earlier models with horizontal holes on timer cover. Includes chrome-plated stainless steel mounting hardware. 6. 61300658 Air Cleaner Trim. $54.95 Fits '17-later Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVOTM models. 7. 61300254 Air Cleaner Trim. $49.95 Fits '16-'17 Softail (except FLSTFBS and FXSE) and '14-'16 Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVOTM models. 8. 61300792 Air Cleaner Trim Center Bolt. $49.95 Fits '18-later FLDE, FLHC, FLHCS, FLSL, and FXLR models with Original Equipment center bolt air cleaner cover.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25338-99", ,,,,,"46.71","54.95"
"f.-screamin'-eagle-variable-pressure-clutch-25339-10", "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH" , "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH Street legal and/or street compliant statements refer to product meeting 50-State emissions and noise standards in the United States. Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. SCREAMIN' EAGLE", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25339-10", ,,,,,"246.46","289.95"
"-25340-99", "" , "SPORTSTER TOURING DYNA ENGINE TRIM Derby, Timer & Air Cleaner Covers A. HARLEY-DAVIDSON LIVE TO RIDE COLLECTION GOLD Live To Ride, Ride to Live. It has become the motto of the Harley-Davidson nation, accompanying riders over millions of miles of travel. This collection is a tribute to that way of life. 1. 25700472 Derby Cover. $74.95 Fits '16-later Touring and Trike, and '15-later FLHTCUL and FLHTKL models. Also fits '07-later Touring and Trike models equipped with Narrow-Profile Outer Primary Cover P/N 25700385 or 25700438. 1. 25340-99A Derby Cover. $69.95 Fits '99-'00 Evolution 1340, '99-'17 Dyna, '99-later Softail and '99-'15 Touring and Trike models (except FLHTCUL, FLHTKL or '07-'15 Touring or Trike models with NarrowProfile Outer Primary Cover P/N 25700385 or 25700438). Installation on '06-'17 Dyna, '07-later Softail, '07-'15 Touring and Trike models require separate purchase of Gasket P/N 25416-99C. 2. 25127-04A Derby Cover. $69.95 Fits '04-later XL and XR models. Includes chrome-plated stainless steel mounting hardware. 3. 25600067 Timer Cover. $37.95 Fits '17-later Milwaukee-Eight engine-equipped models. 4. 32689-99A Timer Cover. $36.95 Fits '99-'17 Twin Cam-equipped models. Includes chromeplated stainless steel mounting hardware. 5. 32585-90T Timer Cover. $37.95 Fits models with vertical mounting holes. 32581-90TB Timer Cover. (not shown) $37.95 Fits '04-later XL, XR and earlier models with horizontal holes on timer cover. Includes chrome-plated stainless steel mounting hardware. 6. 61300656 Air Cleaner Trim. $59.95 Fits '17-later Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVOTM models. 7. 29328-99 Air Cleaner Trim. $49.95 Fits Evolution 1340 models, '99-'08 Dyna, '00-'15 Softail (except FLS, FLSTSB and FXS) and '99-'13 Touring and Trike models with Original Equipment air cleaner cover. Also fits models equipped with Screamin' Eagle Round High-Flow Air Cleaner Kits with separate purchase of Rain Sock Kit P/N 28728-10 or Air Cleaner Trim Installation Kit P/N 12400158. 8. 61400455 Air Cleaner Trim Center Bolt. $59.95 Fits '18-later FLDE, FLHC, FLHCS, FLSL, and FXLR models with Original Equipment center bolt air cleaner cover. 9. 61300220 Air Cleaner Trim. $59.95 Fits '16-'17 Softail (except FLSTFBS and FXSE) and '14-'16 Touring and Trike models with Original Equipment air cleaner cover. Does not fit CVOTM models. 10. 29823-04 Air Cleaner Trim. $44.95 Fits '04-later XL models (except XL1200V) with Original Equipment oval air cleaner. 11. 61400025 Transmission End Cover Trim. $31.95 Fits '11-'16 Touring and Trike models equipped with 103CI Twin Cam engine option.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25340-99", ,,,,,"63.71","74.95"
"f.-screamin'-eagle-variable-pressure-clutch-25345-01", "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH" , "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH Street legal and/or street compliant statements refer to product meeting 50-State emissions and noise standards in the United States. Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. SCREAMIN' EAGLE", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25345-01", ,,,,,"246.46","289.95"
"f.-screamin'-eagle-variable-pressure-clutch-25347-02", "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH" , "F. SCREAMIN' EAGLE VARIABLE PRESSURE CLUTCH Street legal and/or street compliant statements refer to product meeting 50-State emissions and noise standards in the United States. Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. SCREAMIN' EAGLE", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25347-02", ,,,,,"246.46","289.95"
"front-end-25364-01", "FRONT END " , "PRODUCTION COLOR Vivid Black NEW Brass Collection Derby Cover................................... 25700515 NEW Brass Collection Timer Cover ................................... 25600057 NEW Brass Collection Air Cleaner Trim ............................ 61400339 FOOT CONTROLS Defiance Footboard Kit -- Black Anodized ...................... 50500640 Defiance Brake Pedal Pad -- Black Anodized ................. 50600185 Billet Rear Brake Lever -- Satin Black ........................... 41800-08 Billet Heel/Toe Shift Lever -- Satin Black ....................... 34023-08 REAR END NEW Brass Collection Swingarm Pivot Bolt Covers .......... 61400346 NEW Brass Collection Rear Axle Nut Covers..................... 43000050 GLOSS BLACK FORK SLIDERS ACCESSORIES FOR FIT Solo Saddle -- Black Leather ......................................... 52000279 Spring Saddle Installation Kit .......................................52000014B Pull Back Riser Kit -- Chrome ........................................ 55900023 ACCESSORIES FOR STYLE Lower Fork Sliders -- Gloss Black................................... 45500015 Upper Fork Slider Covers -- Gloss Black......................... 45591-02 NEW Front Axle Nut Covers -- Brass Collection .............. 43000046 LIGHTING & ELECTRICAL NEW DaymakerTM Signature LED Headlamp -- Black ...... 67700354 Headlamp Trim Ring -- Gloss Black, 7 Headlamp ........ 67700115 HAND CONTROLS & GAUGES NEW Brass Collection Hand Grips...................................56100134 Black Hand Control Lever Kit ..........................................36700105 NEW Brass Collection Fuel Cap ......................................61100076 NEW Brass Collection LED Fuel Gauge............................70900709 ENGINE & CHASSIS TRIM Wrinkle Black Rocker Box Covers (2) ............................... 17620-99 Wrinkle Black Cam Cover ...............................................25364-01B NOTE: Removing and installing engine covers may require purchase of new gaskets. See dealer for information. A. TWIN CAM ENGINE COVERS GLOSS BLACK A. TWIN CAM ENGINE COVERS GLOSS BLACK Notice: The prices appearing in this catalog are the manufacturer's suggested retail prices. Actual retail prices may vary. Engine Covers Twin Cam B. TWIN CAM ENGINE COVERS WRINKLE BLACK These black powder-coated engine covers are the perfect start in converting your powertrain to a striking wrinkle black look. Manufactured from Original Equipment components, these covers are masked and painted on the factory production paint line to ensure a matching wrinkle black or texture black finish and a perfect fit. Complete the blacked-out look with matching primary covers, rocker housings, rocker covers, cam covers and transmission covers (sold separately). 60758-06A Primary Cover. $269.95 Fits '06-'17 Dyna models with mid-controls. 60717-07A Primary Cover. $269.95 Fits '07-'17 Softail models. Also fits '06-'17 FLD and Dyna models equipped with factory forward controls. 60706-09A Primary Cover. $269.95 Fits '07-'15 Touring and Trike models (except FLHTCUL or FLHTKL). 60715-99B Primary Cover. $269.95 Fits '99-'05 Dyna and '99-'06 Softail models. 17620-99 Rocker Box Cover. $74.95 Fits '99-'17 Dyna, '00-'17 Softail and '99-'16 Touring and Trike models (2 required). 17618-99A Rocker Box Lower Housing. $74.95 Fits '99-'17 Dyna, '00-'17 Softail and '99-'16 Touring and Trike models (2 required). 25364-01B Cam Cover. $139.95 Fits '01-'17 Dyna, Softail and '01-'16 Touring and Trike models (except '01 EFI Touring). 37135-06 Transmission Side Cover. $74.95 Fits '06-'17 Dyna (except FXDLS), '07-'17 Softail (except FLSS, FLSTFBS, FXCW, FXCWC, FXSB and FXSE), and '07-'16 Touring and Trike models. Does not fit models equipped with a hydraulic clutch. 37189-99 Transmission Side Cover. $129.95 Fits '99-'05 Dyna, '00-'06 Softail and '99-'06 Touring models. 34521-06B Transmission Top Cover. $74.95 Fits '06-'17 Dyna and '07-'17 Softail, '07-'16 Touring and Trike models. 60713-07 Derby Cover. $39.95 Fits '06-'17 Dyna and '07-'17 Softail, and '07-'15 Touring and Trike models (except FLHTCUL, FLHTKL or '07-'15 Touring or Trike models equipped with Narrow-Profile Outer Primary Cover P/N 25700385 or 25700438). 60713-99 Derby Cover. $39.95 Fits '99-'05 Dyna and '99-'06 Softail and Touring models.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25364-01", ,,,,,"229.46","269.95"
"sportster-touring-25369-01", "SPORTSTER TOURING" , "SPORTSTER TOURING DYNA ENGINE TRIM Engine Covers Twin Cam A. TWIN CAM ENGINE COVERS CHROME Dress the engine of your Twin Cam-equipped model in chrome. These chrome-plated components are manufactured to Original Equipment specifications for exact fit and finish. Outer Primary Covers 60764-06A $349.95 Fits '06-'17 Dyna models with mid-controls. 60782-06A $349.95 Fits '06-'17 Dyna models with forward controls and '07-'17 Softail models. 60553-07A $349.95 Fits '07-'15 Touring and Trike models (except FLHTKL and FLHTCUL). 25700385 Narrow-Profile. $349.95 Fits '07-'16 Touring and Trike models. Installation requires separate purchase of narrow derby cover, derby cover gasket and primary gasket. Chrome is Original Equipment on '15-'16 FLHTCUL and FLHTKL and '16 Touring and Trike models. 60543-99B $349.95 Fits '99-'05 Dyna and '99-'06 Softail models. 60665-99B $349.95 Fits '99-'06 Touring models. Fits '94-'98 Touring models when used with Clutch Cover P/N 60668-99 and Gasket P/N 25416-99C. Cam Covers 25369-01B $174.95 Fits '01-'17 Dyna, Softail, and '01-'16 Touring and Trike models. (except '01 EFI Touring). 25247-99 $174.95 Fits '99-'00 Dyna '00 Softail, '99-'00 Touring and '01 EFI Touring models. Transmission Side Covers 37116-06 $129.95 Fits '06-'17 Dyna (except FXDLS), and '07-'17 Softail (except FLSS, FLSTFBS, FXCW, FXCWC, FXSB and FXSE), and '07-'16 Touring and Trike models. Does not fit models equipped with a hydraulic clutch. 37105-99 $227.95 Fits '99-'05 Dyna, '00-'06 Softail and '99-'06 Touring models. Transmission Top Covers 34469-06B $149.95 Fits '06-'17 Dyna, '07-'17 Softail and '07-'16 Touring and Trike models. 34469-01 Fits '01-'05 Dyna models. $149.95 34469-99B Fits '99-'00 Dyna models. $229.95 34541-00 $229.95 Fits '00-'06 Softail and '01-'06 Touring models. Rocker and Tappet Covers Fits '99-'17 Dyna, '00-'17 Softail and '99-'16 Touring and Trike models.", "Harley Davidson", "" , , "", "Title", "Default Title", , , , , "25369-01", ,,,,,"297.46","349.95"
