"-31600106", "" , "SCREAMIN' EAGLE PERFORMANCE 2 SPARK PLUGS Screamin' Eagle Spark Plugs feature double platinum coating for superior erosion resistance and extended life. The V trimmed ground electrode reduces shrouding of the flame front to promote flame propagation, and the fine wire center electrode enhances startups and ignitability. Screamin' Eagle Plugs feature Ribbed Core Technology (RCT) that provides resistance to fouling, and are designed with Original Equipment-style noise suppression to prevent electrical interference with radios and CB communication equipment. Works great in racing applications where rich air/fuel conditions are required. Unique style with Screamin' Eagle logo. Sold in pairs. SCREAMIN' EAGLE PERFORMANCE SPARK PLUGS Screamin' Eagle Spark Plugs feature double platinum coating for superior erosion resistance and extended life. The V trimmed ground electrode reduces shrouding of the flame front to promote flame propagation, and the fine wire center electrode enhances startups and ignitability. Screamin' Eagle Plugs feature Ribbed Core Technology (RCT) that provides resistance to fouling, and are designed with Original Equipment-style noise suppression to prevent electrical interference with radios and CB communication equipment. Works great in racing applications where rich air/fuel conditions are required. Unique style with Screamin' Eagle logo. Sold in pairs.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "31600106", ,
"front-wheel-spacerschrome-32700002", "FRONT WHEEL SPACERSCHROME" , "", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "32700002", ,
"burst-collection-foot-33600032", "BURST COLLECTION FOOT" , "DEFIANCE COLLECTION HAND AND FOOT CONTROLS BLACK ANODIZED Split with tradition. The Burst Collection takes your ride in a new hard-edged direction. A rich mixture of tuxedo black, satin aluminum and textured rubber, each component in this complete collection seamlessly ties the look together. The Burst Collection components create an impact all by themselves, but can also be combined with edge cut and other black accessories to complete the look. BURST HAND GRIPS", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600032", ,
"burst-collection-foot-33600059", "BURST COLLECTION FOOT" , "DEFIANCE COLLECTION HAND AND FOOT CONTROLS BLACK ANODIZED Split with tradition. The Burst Collection takes your ride in a new hard-edged direction. A rich mixture of tuxedo black, satin aluminum and textured rubber, each component in this complete collection seamlessly ties the look together. The Burst Collection components create an impact all by themselves, but can also be combined with edge cut and other black accessories to complete the look. Split with tradition. The Burst Collection takes your ride in a new hard-edged direction. The combination of contrasting edges makes a powerful visual statement that complements both classic and contemporary customizing styles. The Burst Collection components create an impact all by themselves, but can also be seamlessly combined with Edge Cut and other gloss black accessories to complete the look. E. BURST HAND GRIPS The easy-to-install hand grips are a comfortable 1.6 diameter and feature a glueless design that can be removed for service without damage. BURST HAND GRIPS", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600059", ,
"airflow-hand-gripschrome-33600075", "AIRFLOW HAND GRIPSCHROME " , "Defined by a brilliant chrome border and smooth rubber traction strips, this delta wing-inspired collection is the perfect match for your high-profile street machine. The rich black surfaces are divided by a deep mirror-finished groove that draws your eye from the leading to the trailing edge. A. AIRFLOW HAND GRIPS CHROME Wrap your fingers around the chrome ridge for a sweet tactile feel. These grips combine a traction-grip crosshatch rubber surface with a comfortable 1.6 diameter for excellent control in wet or dry weather. The easy-to-install glueless design allows you to remove the grips for service without damage AIRFLOW HAND GRIPS CHROME These footpegs are adjustable for position and feature a rectangular shape and a raised rubber surface for foot support and traction whether used as a rider, passenger, or highway peg. This simple-to-install Shifter Peg complements the sweeping design of the Airflow Collection footpegs and footboards. Rotation is adjustable for comfortable shifting, and the rubber back protects the top of your boot while downshifting.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600075", ,
"-33600076", "" , "BILLET STYLE HEEL/TOE SHIFT LEVER STANDARD LENGTH Styled to complement our billet style mirror stems, these Billet Style Shift Levers are forged from 7075-T6 aluminum, then machined and polished for a beautiful, custom look. Available in your choice of mirror chrome, satin black powder coat, or edge cut black anodized and machined aluminum finishes. Kit includes a front and rear lever and chrome hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600076", ,
"defiance-collectionblack-anodized-33600100", "DEFIANCE COLLECTIONBLACK ANODIZED " , "Show your complete disregard for the rules. Anything but traditional, this complete collection of hand and foot controls refuses to conform to the everyday norms. Defined by sweeping curves, this design features a field of textured black rubber accented with deep longitudinal lines and a contemporary H-D logo. Available in your choice of chrome, black machine cut or full black finishes, the Defiance Collection sets a new rebellious direction in customizing. A. DEFIANCE COLLECTION BLACK ANODIZED Fits '15-later XG models (except XG750A). 56100224 Hand Grips. $89.95 50500678 Footpegs. $129.95 50600187 Brake Pedal Pad. $49.95 33600111 Shifter Peg. $39.95 B. DEFIANCE COLLECTION BLACK MACHINE CUT Fits '15-later XG models (except XG750A). 56100223 Hand Grips. $99.95 50500540 Footpegs. $139.95 50600188 Brake Pedal Pad. $54.95 33600111 Shifter Peg. $39.95 C. DEFIANCE COLLECTION CHROME Fits '15-later XG models (except XG750A). 56100222 Hand Grips. 50500535 Footpegs. 50600182 Brake Pedal Pad. 33600100 Shifter Peg. DEFIANCE COLLECTION - CHROME Dare to be bold. Dressed in luxurious chrome, this complete hand and foot control assortment raises the customization bar. Defined by sweeping curves and accented with deep longitudinal lines and a contemporary H-D logo, the Defiance Collection features rich textured black rubber traction surfaces set in a field of mirror chrome. A. DEFIANCE HAND GRIPS CHROME The comfortable grips are easy to install, and incorporate a glueless design that allows you to remove the grips for service without damage. DEFIANCE HAND GRIPS CHROME Topped with high-traction rubber, these custom aluminum footpegs feature a pattern of deep lateral grooves and a stylized H-D logo for a modern sleek look. 50500806 Rider Footpegs with $129.95 Removable Wear Peg. Fits rider position on '18-later FXBR and FXBRS models. 50500803 Rider Footpegs. $129.95 Fits rider position on '18-later FXBB and FXLR models. 50501008 Rider Footpegs. $119.95 Fits rider position on '18-later FXFB and FXFBS models. 50500831 Passenger Footpegs. $129.95 Fits passenger position on '18-later Softail models. DEFIANCE FOOTPEGS CHROME DEFIANCE FOOTPEGS CHROME (50500535 SHOWN) Wrapped in perforated rubber, these easy-to-install shifter pegs protect your boot leather when shifting and add a clean contemporary look to your ride.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600100", ,
"defiance-collectionblack-anodized-33600111", "DEFIANCE COLLECTIONBLACK ANODIZED " , "Show your complete disregard for the rules. Anything but traditional, this complete collection of hand and foot controls refuses to conform to the everyday norms. Defined by sweeping curves, this design features a field of textured black rubber accented with deep longitudinal lines and a contemporary H-D logo. Available in your choice of chrome, black machine cut or full black finishes, the Defiance Collection sets a new rebellious direction in customizing. A. DEFIANCE COLLECTION BLACK ANODIZED Fits '15-later XG models (except XG750A). 56100224 Hand Grips. $89.95 50500678 Footpegs. $129.95 50600187 Brake Pedal Pad. $49.95 33600111 Shifter Peg. $39.95 B. DEFIANCE COLLECTION BLACK MACHINE CUT Fits '15-later XG models (except XG750A). 56100223 Hand Grips. $99.95 50500540 Footpegs. $139.95 50600188 Brake Pedal Pad. $54.95 33600111 Shifter Peg. $39.95 C. DEFIANCE COLLECTION CHROME Fits '15-later XG models (except XG750A). 56100222 Hand Grips. 50500535 Footpegs. 50600182 Brake Pedal Pad. 33600100 Shifter Peg. Show your complete disregard for the rules. Defined by sweeping curves, this complete assortment of hand and foot controls feature a rich tuxedo black finish that is the perfect complement to your sinister ride. The design incorporates a field of textured black rubber surrounded with deep longitudinal lines, and is finished with a contemporary H-D logo. A. DEFIANCE HAND GRIPS BLACK ANODIZED The comfortable grips are easy to install, and incorporate a glueless design that allows you to remove the grips for service without damage. DEFIANCE HAND GRIPS CHROME Topped with high-traction rubber, these custom aluminum footpegs feature a pattern of deep lateral grooves and a stylized H-D logo for a modern sleek look. 50500808 Rider Footpegs with $129.95 Removable Wear Peg. Fits rider position on '18-later FXBR and FXBRS models. 50500805 Rider Footpegs. $129.95 Fits rider position on '18-later FXBB and FXLR models. 50501010 Rider Footpegs. $119.95 Fits rider position on '18-later FXFB and FXFBS models. 50500833 Passenger Footpegs. $129.95 Fits passenger position on '18-later Softail models. DEFIANCE FOOTPEGS MACHINE CUT DEFIANCE FOOTPEGS MACHINE CUT (50500540 SHOWN) Wrapped in perforated rubber, these easy-to-install shifter pegs protect your boot leather when shifting and add a clean contemporary look to your ride. DEFIANCE FOOTPEGS BLACK ANODIZED DEFIANCE FOOTPEGS BLACK ANODIZED (50500678 SHOWN) Wrapped in perforated rubber, these easy-to-install shifter pegs protect your boot leather when shifting and add a clean contemporary look to your ride.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600111", ,
"airflow-hand-gripsgloss-33600154", "AIRFLOW HAND GRIPSGLOSS" , "", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600154", ,
"-33600164", "" , "BILLET STYLE HEEL/TOE SHIFT LEVER Add a traditional heel-toe shift action and a contemporary new look. These Billet Style Shift Levers are forged from aluminum, then machined and polished for a beautiful, custom finish. Available in your choice of mirror chrome, satin black powder coat or edge cut black anodized and machined aluminum finishes. Kit includes a front and rear lever and chrome hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600164", ,
"billet-style-shift-leversforward-33600167", "BILLET STYLE SHIFT LEVERSFORWARD" , "Forged from aluminum, these Billet Style Shift Levers are machined and polished for a beautiful, custom look. Available in your choice of mirror chrome, satin black powder coat or edge cut black anodized and machined aluminum finishes. Includes chrome hardware. Shifter pegs sold separately.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "33600167", ,
"hand-control-lever-kit-36700053", "HAND CONTROL LEVER KIT" , "Continue the custom theme with accessory Hand Control Levers. Cast from aluminum, these levers feature a custom finish designed to match accessory chrome hand controls or complement Original Equipment-style black components. Clutch anti-rattle clip and new pivot bushing included.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "36700053", ,
"chrome-hand-control-lever-36700209", "CHROME HAND CONTROL LEVER" , "Continue the chrome theme with these Hand Control Levers. Cast from aluminum, these levers feature a custom finish designed to match the accessory chrome hand controls or complement Original Equipment-style black components. Clutch anti-rattle clip and new pivot bushing included. CHROME HAND CONTROL LEVERS", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "36700209", ,
"chrome-hand-control-lever-36700210", "CHROME HAND CONTROL LEVER" , "Continue the chrome theme with these Hand Control Levers. Cast from aluminum, these levers feature a custom finish designed to match the accessory chrome hand controls or complement Original Equipment-style black components. Clutch anti-rattle clip and new pivot bushing included. Grab some black with these levers a natural fit for black accessory handlebars or to further the blacked-out look of your motorcycle. A clutch anti-rattle clip and new pivot bushings are included. CHROME HAND CONTROL LEVERS", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "36700210", ,
"chrome-hand-control-lever-36700211", "CHROME HAND CONTROL LEVER" , "Continue the chrome theme with these Hand Control Levers. Cast from aluminum, these levers feature a custom finish designed to match the accessory chrome hand controls or complement Original Equipment-style black components. Clutch anti-rattle clip and new pivot bushing included. Grab some black with these levers a natural fit for black accessory handlebars or to further the blacked-out look of your motorcycle. A clutch anti-rattle clip and new pivot bushings are included. Styled to complement the Edge Cut components, these slotted hand levers feature a cut back finish that looks great against black or chrome hand controls. The crisp black anodized finish is machined to expose the raw aluminum highlights. CHROME HAND CONTROL LEVERS", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "36700211", ,
"-37000026", "" , "SCREAMIN' EAGLE TWIN CAM PERFORMANCE 2 ASSIST AND SLIP (A&S) CLUTCH KIT Developed for the high-thrust 110CI engine featured as Original Equipment on '14-'16 CVOTM models, this A&S clutch provides significantly increased torque-handling capacity (135lb/ft). Clutch is designed to improve engagement grip and provides minor slippage during downshifting to reduce shock to the power train. Reduces hand lever pull effort by over 1 pound. Complete kit features improved clutch plates for enhanced wear resistance and is the perfect addition when installing a high-output Screamin' Eagle Stage Kit. SCREAMIN' EAGLE PERFORMANCE 2 CLUTCH FRICTION DISC KIT Newly-developed friction material delivers longer life than Original Equipment friction discs. Kit includes new precisionmachined flat steel plates. This Friction Disc Kit is a perfect match for the Screamin' Eagle Twin Cam Performance Race Clutch Hub Kit P/N 37976-08. SCREAMIN' EAGLE TWIN CAM PERFORMANCE ASSIST AND SLIP CLUTCH KIT HEAVY DUTY CLUTCH SPRING FOR STOCK CLUTCH", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "37000026", ,
"-37000258", "" , "SCREAMIN' EAGLE HIGH CAPACITY CLUTCH KIT MILWAUKEE-EIGHT ENGINE The Screamin' Eagle High Capacity Clutch Kit increases the drivetrain's ability to reliably support high torque applications without significantly increasing lever effort. Designed to fit in the stock clutch basket, this kit provides smooth shifting, progressive engagement, and works with the factory Assist and Slip clutch system to keep clutch lever effort similar to the stock levels. Kit contains 10 fiber clutch plates and 10 contact plates one more than Original Equipment and 3-1200 Newton clutch springs. This combination provides 11% more clutch surface area for greater power handling capability. SCREAMIN' EAGLE HIGH CAPACITY CLUTCH PLATE KIT MILWAUKEE-EIGHT ENGINE Replacement clutch plates for the Screamin' Eagle High Capacity Clutch Kit P/N 37000287. Kit includes 10 fiber friction plates and 10 contact plates. MILWAUKEE-EIGHT ENGINE CLUTCH SPRINGS 1275N High tension springs are engineered to add additional clutch capacity in high torque and high horsepower applications. Kit includes 3-1275 Newton (N) coil springs, and is designed to complement the Screamin' Eagle High Capacity Clutch Plate Kit P/N 37000258. When combined with the High Capacity Clutch Plate Kit, torque capacity is increased to the maximum level available. Installation will increase capacity and lever effort. Springs can be installed without removing the outer primary cover.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "37000258", ,
"-37000286", "" , "SCREAMIN' EAGLE HIGH CAPACITY CLUTCH KIT MILWAUKEE-EIGHT ENGINE The Screamin' Eagle High Capacity Clutch Kit increases the drivetrain's ability to reliably support high torque applications without significantly increasing lever effort. Designed to fit in the stock clutch basket, this kit provides smooth shifting, progressive engagement, and works with the factory Assist and Slip clutch system to keep clutch lever effort similar to the stock levels. Kit contains 10 fiber clutch plates and 10 contact plates one more than Original Equipment and 3-1200 Newton clutch springs. This combination provides 11% more clutch surface area for greater power handling capability. SCREAMIN' EAGLE HIGH CAPACITY CLUTCH PLATE KIT MILWAUKEE-EIGHT ENGINE Replacement clutch plates for the Screamin' Eagle High Capacity Clutch Kit P/N 37000287. Kit includes 10 fiber friction plates and 10 contact plates. MILWAUKEE-EIGHT ENGINE CLUTCH SPRINGS 1275N High tension springs are engineered to add additional clutch capacity in high torque and high horsepower applications. Kit includes 3-1275 Newton (N) coil springs, and is designed to complement the Screamin' Eagle High Capacity Clutch Plate Kit P/N 37000258. When combined with the High Capacity Clutch Plate Kit, torque capacity is increased to the maximum level available. Installation will increase capacity and lever effort. Springs can be installed without removing the outer primary cover.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "37000286", ,
"-37000287", "" , "SCREAMIN' EAGLE HIGH CAPACITY CLUTCH KIT MILWAUKEE-EIGHT ENGINE The Screamin' Eagle High Capacity Clutch Kit increases the drivetrain's ability to reliably support high torque applications without significantly increasing lever effort. Designed to fit in the stock clutch basket, this kit provides smooth shifting, progressive engagement, and works with the factory Assist and Slip clutch system to keep clutch lever effort similar to the stock levels. Kit contains 10 fiber clutch plates and 10 contact plates one more than Original Equipment and 3-1200 Newton clutch springs. This combination provides 11% more clutch surface area for greater power handling capability. SCREAMIN' EAGLE HIGH CAPACITY CLUTCH PLATE KIT MILWAUKEE-EIGHT ENGINE Replacement clutch plates for the Screamin' Eagle High Capacity Clutch Kit P/N 37000287. Kit includes 10 fiber friction plates and 10 contact plates. MILWAUKEE-EIGHT ENGINE CLUTCH SPRINGS 1200N Replacement clutch springs for the Screamin' Eagle High Capacity Clutch Kit P/N 37000287. Kit includes 3-1200 Newton (N) coiled clutch springs. Installation of these springs with Original Equipment clutch plates will increase clutch capacity and lever effort. Springs can be installed without removing the outer primary cover.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "37000287", ,
"-37000288", "" , "MILWAUKEE-EIGHT ENGINE CLUTCH SPRINGS 1200N Replacement clutch springs for the Screamin' Eagle High Capacity Clutch Kit P/N 37000287. Kit includes 3-1200 Newton (N) coiled clutch springs. Installation of these springs with Original Equipment clutch plates will increase clutch capacity and lever effort. Springs can be installed without removing the outer primary cover.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "37000288", ,
"disc-rear-wheel-40900059", "DISC REAR WHEEL" , "MAGNUM 5 CUSTOM WHEEL* Click off the safety and pull the trigger for a true custom ride. The bold, brawny design is inspired by the steel of a largeframe revolver. This one-piece cast aluminum wheel features high-impact styling, with 15 individual spokes that converge to form five distinct columns. The cast-in rivets visually tie the oval cross-section spokes to the rim and the hub and hit the styling target like a high-velocity bullet.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "40900059", ,
"epa-c-41000008", "EPA c" , "", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41000008", ,
"cruise-control-kit-41000369", "CRUISE CONTROL KIT" , "BRAKE & HYDRAULIC CLUTCH CLUTCH FERRULE AND BANJO BOLT COVER KIT CHROME For long-distance runs, there's nothing better than letting your bike do all the work. This Cruise Control Kit puts you just minutes away from true touring bliss. Unlike mechanical throttle controls or friction thumb wheels, this complete electronic speed control allows you to set and maintain constant speed at the touch of a button. Your dealer will install the new hand controls, enable the cruise control function in the Electronic Control Module (ECM), and you're ready to roll. No splicing into the wiring harness to install. Kit includes updated switch housings and all necessary hardware. CRUISE CONTROL KIT (41000369 SHOWN)", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41000369", ,
"-41000445", "" , "SCREAMIN' EAGLE SMART TUNE PRO 2 AUTOMATIC TUNING MODULE* Smart Tune PRO works with the Screamin' Eagle Pro Street Tuner to automatically adjust your bike for the combination of performance components, climates, and vehicle load conditions you are operating in. You just install the upgraded wideband oxygen sensors in the exhaust headers, download the calibration that the Screamin' Eagle engineers have developed as a starting point, then simply drive down the road and let Smart Tune Pro do the work. Ride from the flatlands of South Dakota to the mountains of Colorado without a compromise in performance. Smart Tune PRO constantly monitors the operating parameters of your motorcycle, and automatically adjusts the bike's Electronic Control Module (ECM) to maximize performance in your current riding conditions. Smart Tune Pro utilizes wideband O2 sensors that read oxygen levels in the exhaust stream to determine the optimum air/fuel ratio your bike needs at this very moment. Smart Tune Pro analyzes the data and automatically makes real-time tuning adjustments to the ECM. Unlike the standard narrow-band O2 sensors that only provide feedback in the part-throttle cruising range, the wideband sensors can read and adjust tuning throughout the part throttle cruising and full-throttle acceleration operating range. Screamin' Eagle Smart Tune Pro was developed by the Screamin' Eagle engineering team in concert with the design of your Harley-Davidson motorcycle. It is fully factory supported, and optimized to maximize performance while maintaining drivability and engine longevity. Smart Tune PRO is 50-state EPA compliant* and does not impact the H-D factory warranty. Kit includes the Smart Tune PRO module with plug-in wiring harness, two M18 wideband O2 sensors, and access to free software updates, future calibrations and free on-line training modules. Screamin' Eagle Pro Street Tuner and model-specific installation hardware is sold separately. *Pending Regulatory Approval. Refer to the product information at www.H-D.com/parts for status.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41000445", ,
"agitator-polished-brake-41500007", "AGITATOR POLISHED BRAKE" , "AGITATOR CUSTOM WHEELS CONTRAST CHROME Complete the custom look with floating brake rotors, styled to complement the Agitator custom wheels. Floating rotors feature a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place. Rotors are sold individually and include chrome installation hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500007", ,
"agitator-polished-brake-41500008", "AGITATOR POLISHED BRAKE" , "Complete the custom look with floating brake rotors, styled to complement the Agitator custom wheels. Floating rotors feature a steel inner carrier that is shaped to accent the wheel, with a polished and drilled stainless steel outer disc that is precision-riveted in place. Rotors are sold individually and include chrome installation hardware.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500008", ,
"brake-rotor-hardware-41500040", "BRAKE ROTOR HARDWARE" , "SLICER CUSTOM WHEELS* Cut to the bone. The seven minimalist spokes radiate from the center hub and grasp the rim with an iron fist. The mirror chrome finish and the faceted spokes collect the light and throw it back in a brilliant display. Tested to H-D's high standards for durability and finish, this wheel will give you years of trouble-free miles. DECORATIVE WHEEL WEIGHTS BAR & SHIELD Calibrate your wheel balance with a touch of class with these uniquely designed wheel weights. Adhesive backing for easy installation. 95615-04 .5 oz. $2.95 Fits Original Equipment and accessory wheel rims. B. BRAKE ROTOR HARDWARE KIT CHROME It's the details, like this chrome hardware kit, that really get your bike noticed. This hardware adds a unique chrome-plated finish to the Original Equipment or accessory floating brake rotors. Kit includes 5 chrome-plated bolts manufactured to factory specifications to ensure fit and performance. 91800029 Shoulder Bolt Front. $29.95 Fits '02-later models equipped with Open Brake Rotor P/N 44343-01, 44553-06A, 41500012A, 41500040 or 41500042. 41500095 Button Head Front. $39.95 Fits '09-later Touring models equipped with Enforcer or Impeller Wheels. 46646-05 Button Head Front. $13.95 Fits '90-later models (except VRSCTM, FXSB, FXSE, '14-later Touring and Trike and models equipped with Open Brake Rotor P/N 44343-01, 44553-06A, 41500012, 41500040 or 41500042). 46647-05 Button Head Rear. $13.95 Fits '92-later models (except Trike). C. SPROCKET HARDWARE CHROME HEX HEAD This kit includes highly-polished, chrome-plated, grade 8 hexhead screws with chrome-plated washers, providing an extra custom accent. The perfect addition to the chrome sprocket. Made from the same Original Equipment bolts to ensure product integrity. Also works with chrome belt sprocket covers and Original Equipment sprockets.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500040", ,
"-41500094", "" , "ENFORCER CUSTOM WHEELS* Bring on the bling! Add a custom touch without changing the distinctive style of your Touring motorcycle. These 100% polished and mirror chrome plated versions of the split 5-spoke Original Equipment cast aluminum wheels broadcast stunning reflections, even while standing still. These wheels have undergone hundreds of hours of real-world testing to meet the highest standards of performance and durability. ANARCHY 5-SPOKE WHEELS SLOTTED 6-SPOKE BILLET SPROCKET CUT BACK BLACK BILLET SPROCKET MAGNUM 5 SPROCKET COVER Styled to match the distinctive Magnum 5 Custom Wheel. Available in mirror chrome or gloss black, this Sprocket Cover gives the appearance of having a custom sprocket at a fraction of the cost. Cover is easy to install with Original Equipment hardware or add the Chrome Hardware Kit P/N 94773-07 (sold separately) for a finished look. POLISHED BRAKE ROTORS A perfect complement to stock or custom wheels. Manufactured to Original Equipment specifications for exact fit, these rotors are meticulously polished to achieve a chrome-like appearance. Rotors are sold individually and include chrome installation hardware. A. Fits '09-later Touring models (except FLHRC, FLHRSE and FLHTKSE) with Enforcer or Impeller wheels. 41500094 Front. $189.95 B. Fits '14-later XL, '06-'17 Dyna (except FXDLS), '15-later Softail (except FXSE) and '09-later Trike models with Original Equipment or accessory wheel with 3.25 bolt circle rotor mount. 41500106 Front Left Side. $149.95 C. Fits '00-'13 XL and XR, '00-'05 Dyna, '00-'14 Softail (except SpringerTM) and '00-'07 Touring models. 41830-05A Front Left Side. $149.95 41831-05A Front Right Side. $149.95 D. Fits '17-later FLHRXS, '14-later FLHRC and '08-'13 Touring (except '08 FLHRSE, '10-'11 FLHXSE and '09 FLTRSE) and Trike models. Fits selected accessories wheels with standard 5 hole hub-mount brake disc. Consult wheel I-sheet for details. 44950-08 Front Left Side. $149.95 44959-08 Front Right Side. $149.95 E. Fits '06-'17 VRSCTM and Dyna models. Also Fits '08-later Touring and Trike models. Requires Original Equipment or accessory wheel with 6.7 bolt circle rotor mount. Does not fit Enforcer or Impeller wheels. 41500012A Front. $149.95 F. Fits '00-'10 XL, '00-'17 Dyna and Softail and '00-'07 Touring models. Separate purchase of Brake Rotor Hub Plate P/N 43837-00 is required when installing on FXSTD Original Equipment 17 wheels. 41832-05A Rear. $149.95 B. POLISHED BRAKE ROTOR FRONT C. POLISHED BRAKE ROTOR FRONT (41831-05A SHOWN) A. POLISHED BRAKE ROTOR FRONT A. POLISHED BRAKE ROTOR FRONT", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500094", ,
"polished-brake-rotors-41500096", "POLISHED BRAKE ROTORS" , "", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500096", ,
"polished-floating-brake-41500107", "POLISHED FLOATING BRAKE" , "ANARCHY 5-SPOKE WHEELS POLISHED BRAKE ROTOR FRONT", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500107", ,
"agitator-polished-brake-41500109", "AGITATOR POLISHED BRAKE" , "", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41500109", ,
"billet-style-brake-leverextended-41600082", "BILLET STYLE BRAKE LEVEREXTENDED" , "EXTENDED LENGTH RIDER RUNNING BOARDS Ride tall in the saddle. This billet style Brake Lever features a 1.0 longer arm than the Original Equipment brake lever, allowing tall riders to stretch their legs and straighten their knees for added comfort and control. The additional room also provides riders with large boot sizes ample room to move and reposition their feet on the footboard. Styled to complement our billet style mirror stems, these Billet Style Brake Levers are forged, machined and polished for a beautiful, custom look. When combined with the available Extended Reach Shift Lever, long-limbed riders can straighten their legs and ride in comfort. Brake pedal pads sold separately. 41600012 Chrome. $174.95 Fits '08-'13 Touring models (except FLHTCU, FLHTK, FLTRU and models equipped with fairing lowers). 42638-03 Chrome. $174.95 Fits '97-'07 Touring models. B. BILLET STYLE REAR BRAKE LEVER Styled to complement our billet style mirror stems and shift levers, these Billet Style Rear Brake Levers are forged from billet aluminum, then machined and polished for a beautiful, custom look. Available in your choice of finishes. Lever matches the length of the Original Equipment brake lever. Brake pedal pads sold separately.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41600082", ,
"airflow-collection-rear-41600146", "AIRFLOW COLLECTION REAR" , "BILLET STYLE BRAKE LEVER EXTENDED REACH Forged from billet aluminum, this mirror chrome brake lever makes its own custom statement. Featuring a deep groove that runs the length of the arm, the swept shape of the lever adds a strong visual element to the bike's profile. Designed to match the Airflow collection, this lever complements your contemporary or classic styling direction. Airflow lever matches the Original Equipment length to maintain the factory riding position. Brake pedal pads sold separately.", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41600146", ,
"billet-style-rear-41600215", "BILLET STYLE REAR" , "BILLET STYLE REAR BRAKE LEVER FORWARD CONTROLS", "Harley Davidson", "" , "Tags", "true", "Title", "Default Title", , , , , "41600215", ,
